품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
202107510,나트콜연질캡슐,Natcol Soft Capsule,(주)서흥,"Suheung Co., Ltd.",2021-11-16,의약품,3102,정상,,아세트아미노펜/dl-메틸에페드린염산염/구아이페네신/슈도에페드린염산염/클로르페니라민말레산염/리보플라빈/덱스트로메토르판브롬화수소산염수화물,"프로필렌글리콜,부분탈수액상소르비톨,폴리에틸렌글리콜4000,폴리에틸렌글리콜400,이산화규소,젤라틴,산화티탄,홍화황색소,포비돈,정제수,농글리세린",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806796014601,8806796014618",R05X,,,,Acetaminophen/DL-Methylephedrine Hydrochloride/Guaifenesin/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate/Riboflavin/Dextromethorphan Hydrobromide Hydrate
201101508,난타코연질캡슐,Tienose Soft Cap.,(주)알피바이오,RP Bio Inc.,2011-03-21,의약품,5028,취하,2024-06-03,아세트아미노펜/클로르페니라민말레산염/슈도에페드린염산염,"프로필렌글리콜,락색소,폴리에틸렌글리콜400,젤라틴,포비돈,소르비톨스페셜글리세린블렌드,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806616033706,8806616033713,8806616033720",R05X,,201101508,,Acetaminophen/Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride
201107450,난타콜연질캡슐,Mirico Soft Cap.,(주)알피바이오,RP Bio Inc.,2011-09-29,의약품,5055,취하,2024-06-03,클로르페니라민말레산염/슈도에페드린염산염/구아이페네신/아세트아미노펜,"프로필렌글리콜,적색3호,황색5호,폴리에틸렌글리콜400,젤라틴,포비돈,소르비톨스페셜글리세린블렌드,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806616036608,8806616036615,8806616036622",R05X,,201107450,,Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride/Guaifenesin/Acetaminophen
202201984,내린다시럽(아세트아미노펜),Lower syrup(acetaminophen),(주)텔콘알에프제약,telconRF pharmaceutical company,2022-05-12,의약품,122,정상,,아세트아미노펜,"프로필렌글리콜,시트르산수화물,D-소르비톨 액,수크랄로스,백당,프로필파라벤,잔탄검,포도엣센스#6,적색40호,미결정셀룰로오스·카르복시메틸셀룰로오스,농글리세린,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806255013602,8806255013619,8806255013626",N02BE01,,202201984,,Acetaminophen
199402372,네가펜캡슐(수출용),Negaphen Cap.(for export),한국코러스(주),"Hankook Korus Pharm. Co., Ltd",1994-08-04,의약품,18,정상,,아세트아미노펜/디크로랄페나존/이소메텝턴뮤케이트,"스테아르산마그네슘,탤크,캡슐",,일반의약품,완제의약품,신고,제조,,장방형,,,21.4,7.33,N,"8806472000102,8806472000119",N02CX,,,,Acetaminophen/Dichloralphenazone/Isometheptene Mucate
201601542,네버콜에스연질캡슐(수출용),Never Cold S Soft Cap.(For export),동성제약(주),"DONGSUNG BIO PHARM. CO., LTD",2016-03-17,의약품,5061,취하,2023-06-19,아세트아미노펜/덱스트로메토르판브롬화수소산염수화물/페닐레프린염산염,"프로필렌글리콜,폴리에틸렌글리콜400,솔비톨스페샬글리세린블렌드,젤라틴,포비돈,카카오색소,정제수",,일반의약품,완제의약품,허가,제조,,,,,,,N,"8806432028207,8806432028214",R05X,,,,Acetaminophen/Dextromethorphan Hydrobromide Hydrate/Phenylephrine Hydrochloride
201309541,네오코정,Neoco Tab.,한국신텍스제약(주),KOREA SYNTEX PHARMACEUTICAL,2013-10-01,의약품,706,취하,2025-09-19,아세트아미노펜/클로르페니라민말레산염/카페인무수물/슈도에페드린염산염/소청룡탕건조엑스,"프로필렌글리콜,미결정셀룰로오스,히프로멜로오스,피마자유,유당수화물,산화티탄,콜로이드성이산화규소,스테아르산마그네슘,카르나우바납,카르복시메틸셀룰로오스칼슘,옥수수전분,전분글리콜산나트륨,히드록시프로필셀룰로오스,청색1호",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806230033502,8806230033519",R05X,,201309541,,Acetaminophen/Chlorpheniramine Maleate/Anhydrous Caffeine/Pseudoephedrine Hydrochloride/Socheongryongtang Dried Extract
201706691,네오콜캡슐,Neocol Cap.,한국신텍스제약(주),KOREA SYNTEX PHARMACEUTICAL,2017-08-21,의약품,728,정상,,소청룡탕건조엑스/아세트아미노펜/티페피딘히벤즈산염/클로르페니라민말레산염/카페인무수물,"유당수화물,클로이달실리콘디옥사이드,스테아르산마그네슘,옥수수전분,캡슐",,일반의약품,완제의약품,신고,제조,,장방형,,,21.37,6.85,N,"8806230049213,8806230049206",R05X,,201706691,,Socheongryongtang Dried Extract/Acetaminophen/Tipepidine Hibenzate/Chlorpheniramine Maleate/Anhydrous Caffeine
201901124,넥스펜정,,(주)넥스팜코리아,nexpharm korea,2019-02-22,의약품,5168,취하,2024-02-02,아세트아미노펜/푸르설티아민,"라우릴황산나트륨,저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,황색4호,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,옥수수전분,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806625041501,8806625041518",N02BE51,,201901124,,Acetaminophen/Fursultiamine
202501839,넬슨아세트아미노펜주(아세트아미노펜),NelsonAcetaminophen inj.(Acetaminophen),한국넬슨제약(주),"Hankooknelsonpharm.Co.,Ltd",2025-07-21,의약품,256,정상,,아세트아미노펜,"인산일수소나트륨무수물,수산화나트륨,L-시스테인염산염일수화물,염산,주사용수,D-만니톨",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8806567023900,8806567023917",N02BE01,202501839,,,Acetaminophen
200000743,노노콜캡슐,Nonocoll Cap.,정우신약(주),"Jung Woo Pharm Co.,Ltd.",2000-12-19,의약품,235,유효기간만료,2024-01-01,인삼/황금/시호/반하/대추/감초/생강/아세트아미노펜/d-클로르페니라민말레산염/티페피딘히벤즈산염/카페인무수물/아스코르브산97%과립,"콜로이달실리콘디옥사이드,유당수화물,스테아르산마그네슘,옥수수전분,캡슐",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806510000309,8806942004807,8806510000316,8806942004814,8806942004821,8806942004838,8806942004845,8806942004852",R05X,,200000743,,Ginseng/Scutellaria Root/Bupleurum Root/Pinellia Tuber/Jujube/Licorice/Raw Ginger/Acetaminophen/D-Chlorpheniramine Maleate/Tipepidine Hibenzate/Anhydrous Caffeine/Ascorbic Acid Granules 97%
202300634,노즈코프연질캡슐,nosecough soft capsule,태극제약(주),"TAI GUK PHARM. Co., Ltd.",2023-02-21,의약품,5231,정상,,클로르페니라민말레산염/슈도에페드린염산염/아세트아미노펜,"프로필렌글리콜,부분탈수액상소르비톨,청색1호(브릴리안트블루FCF),폴리에틸렌글리콜400,젤라틴,포비돈,적색40호,정제수,농글리세린",,일반의약품,완제의약품,신고,제조,,타원형,,,23.3,8.3,N,"8806448066408,8806448066415",R05X,,202300634,,Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride/Acetaminophen
200903285,노통펜쿨정(수출용),Notongphen Cool Tab.,(주)마더스제약,MOTHER'S PHARMACEUTICAL.,2009-05-14,의약품,336,정상,,아세트아미노펜/디펜히드라민염산염,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,탈크,전분글리콜산나트륨,히드록시프로필셀룰로오스,식약청인정타르색소",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806228005207,8806552017204,8806552017211",N02BE51,,,,Acetaminophen/Diphenhydramine Hydrochloride
201310500,노통펜프러스미니정,Notongpen plus mini Tab.,화일약품(주),"hwail pharam.co., ltd.",2013-12-04,의약품,5065,정상,,트라마돌염산염/아세트아미노펜,"미결정셀룰로오스,크로스포비돈,스테아르산마그네슘,전호화전분,오파드라이II노란색(85F420033)",,전문의약품,완제의약품,허가,제조,,장방형,,,11.9,5.3,N,"8806845010301,8806845010318,8806845010325",N02AJ13,201310500,,,Tramadol Hydrochloride/Acetaminophen
200804821,노통펜프러스정,Notongphen Plus tab.,화일약품(주),"hwail pharam.co., ltd.",2008-04-28,의약품,5031,정상,,트라마돌염산염/아세트아미노펜,"황색4호알루미늄레이크,미결정셀룰로오스,히프로멜로오스,이산화규소,산화티탄,포비돈,스테아르산마그네슘,전호화전분,전분글리콜산나트륨",,전문의약품,완제의약품,신고,제조,,장방형,,,13.2,8.2,N,"8806552014609,8806845006601,8806552014616,8806845006618,8806552014623,8806845006625,8806552014630",N02AJ13,200804821,,,Tramadol Hydrochloride/Acetaminophen
200900005,노페인에프정(수출용),Nopain F Tab.,(주)휴온스생명과학,HuonsLifeSciences,2009-01-02,의약품,256,취하,2024-04-02,아세트아미노펜/DL-메티오닌,"유당수화물,스테아르산마그네슘,탤크,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806891011307,8806891011314",N02BE51,,,,Acetaminophen/DL-Methionine
200204346,노페인정(수출용),Nopain Tab.,(주)휴온스생명과학,HuonsLifeSciences,2002-08-20,의약품,72,취하,2024-04-02,아세트아미노펜/DL-메티오닌,"히프로멜로오스,유당수화물,폴리에틸렌글리콜6000,디아세틸화모노글리세라이드,산화티탄,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,탤크,황색203호,옥수수전분,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806673000307,8806673000314,8806891001506,8806891001513",N02BE51,,,,Acetaminophen/DL-Methionine
202203657,노펜에스정,NophenS Tab.,한국신텍스제약(주),KOREA SYNTEX PHARMACEUTICAL,2022-09-23,의약품,932,정상,,아세트아미노펜/카페인무수물,"크로스카멜로오스나트륨,스테아르산마그네슘,경질무수규산,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,타원형,,,17.6,7.5,N,"8806230068801,8806230068818,8806230068825,8806230068832,8806230068849,8806230068856,8806230068863,8806230068870,8806230068887",N02BE51,,202203657,,Acetaminophen/Anhydrous Caffeine
197200483,뇌선,Neusun Powder,씨에이치디제약주식회사,"ChunHeDang Pharm, Co, Ltd.",1972-08-28,의약품,2,정상,,무수카페인/아세트아미노펜,"스테아르산마그네슘,옥수수전분",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806477000305,8806477000312,8806477000329,8806477000336",N02BE51,,197200483,,Anhydrous Caffeine/Acetaminophen
199500967,뇌신에이산,Noi Sin A Pewder,씨에이치디제약주식회사,"ChunHeDang Pharm, Co, Ltd.",1995-03-02,의약품,96,정상,,무수카페인/아세트아미노펜,"스테아르산마그네슘,옥수수전분",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806477000602,8806477000619,8806477000626,8806477000633",N02BE51,,199500967,,Anhydrous Caffeine/Acetaminophen
202402774,뉴스코정,Newsco Tab.,(주)시어스제약,Cires Pharmaceutical Inc.,2024-11-26,의약품,641,정상,,아세트아미노펜/슈도에페드린염산염/클로르페니라민말레산염,"미결정셀룰로오스,유당수화물,탭쉴드흰색(19W623),콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806890018819,8806890018802",R05X,,,,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate
202102323,뉴아미노펜프리믹스주(아세트아미노펜),Newpropa Injection,신라젠주식회사,,2021-03-15,의약품,1,정상,,아세트아미노펜,"수산화나트륨,L-시스테인염산염수화물,염산,주사용수,무수인산수소나트륨,D-만니톨",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8800737000104,8800737000111,8800737000128,8800737000135,8800737000142",N02BE01,202102323,,,Acetaminophen
200709910,뉴트라셋세미정,Newtraset Semi Tab.,(주)경보제약,kyongbo pharma,2007-08-28,의약품,135,정상,,아세트아미노펜/트라마돌염산염,"미결정셀룰로오스,오파드라이QX노란색(321A620000) ,스테아르산마그네슘,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,장방형,,,12.1,5.1,N,"8806650002102,8806650002119,8806650002126,8806650002133",N02AJ13,200709910,,,Acetaminophen/Tramadol Hydrochloride
200709909,뉴트라셋정,Newtracet Tab.,(주)경보제약,kyongbo pharma,2007-08-28,의약품,134,정상,,아세트아미노펜/트라마돌염산염,"미결정셀룰로오스,오파드라이 QX 노란색 (321A620000),스테아르산마그네슘,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,장방형,,,15.6,6.5,N,"8806650002201,8806650002218,8806650002225,8806650002232",N02AJ13,200709909,,,Acetaminophen/Tramadol Hydrochloride
201603986,뉴트라정,Newtra Tab.,안국뉴팜(주),Ahngook Newpharm.,2016-06-27,의약품,32,정상,,아세트아미노펜/트라마돌염산염,"저치환도히드록시프로필셀룰로오스,포비돈,스테아르산마그네슘,콜로이드성이산화규소,오파드라이Ⅱ노란색(85F12347),분말셀룰로오스",,전문의약품,완제의약품,허가,제조,,장방형,,,15.5,6.4,N,"8800536002309,8800536002316,8800536002323,8800536002330",N02AJ13,201603986,,,Acetaminophen/Tramadol Hydrochloride
199904753,니시콜펜정(수출용),,(주)넥스팜코리아,nexpharm korea,1999-09-22,의약품,107,정상,,아세트아미노펜/DL-메티오닌,"유당수화물,젤라틴,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,옥수수전분",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806625005305,8806625005312,8806625005329,8806625005336",N02BE51,,,,Acetaminophen/DL-Methionine
202300233,다나콜정,DanaCold Tab.,주식회사더유제약,"Theu PHARMACEUTICAL Co., Ltd.",2023-01-12,의약품,173,정상,,아세트아미노펜/카페인무수물/에페드린염산염,"황색4호,유당수화물,포비돈,크로스카멜로오스나트륨,스테아르산마그네슘",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8800570017000,8800570017024,8800570017017,8800570017031",R05X,,,,Acetaminophen/Anhydrous Caffeine/Ephedrine Hydrochloride
202300470,다나콜플러스캡슐,DanaA Cold Plus Cap.,주식회사더유제약,"Theu PHARMACEUTICAL Co., Ltd.",2023-02-07,의약품,174,정상,,아세트아미노펜/슈도에페드린염산염/클로르페니라민말레산염/티페피딘히벤즈산염/dl-메틸에페드린염산염/구아이페네신,"유당수화물,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,캡슐",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8800570016904,8800570016911",R05X,,,,Acetaminophen/Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate/Tipepidine Hibenzate/DL-Methylephedrine Hydrochloride/Guaifenesin
201903792,다노펜세미정,Danophen Semi Tab.,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2019-06-10,의약품,5111,정상,,트라마돌염산염/아세트아미노펜,"라우릴황산나트륨,오파드라이노란색(85F12347),미결정셀룰로오스,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,장방형,,,11.8,4.8,N,"8806581063715,8806581063722,8806581063708",N02AJ13,,,,Tramadol Hydrochloride/Acetaminophen
201903793,다노펜정,Danophen Tab.,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2019-06-10,의약품,5112,정상,,트라마돌염산염/아세트아미노펜,"라우릴황산나트륨,오파드라이노란색(85F12347),미결정셀룰로오스,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,장방형,,,15.6,6.4,N,"8806581063616,8806581063623,8806581063609",N02AJ13,,,,Tramadol Hydrochloride/Acetaminophen
201907719,다미탁정,Damitak Tab,알파제약(주),"Alpha Pharm. Co., Ltd.",2019-11-05,의약품,5044,취하,2023-10-04,아세트아미노펜/클로르족사존,"적색3호,저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,스테아르산마그네슘,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806542025103,8806542025110",M03BB53,,,,Acetaminophen/Chlorzoxazone
